File Name,Component RT,Compound Name,Match Factor,Best Hit,Formula,Model Peak Area,Model Peak Height,Base Peak Area,Component Area,Model Peak MZ,Base Peak MZ
11062023_MM_T1.D,11.8511226752227,"1,5,5-Trimethyl-6-[3-acetoxybutyl]-3,6-epidioxycyclohexene",66.9190466329974,True,C15H24O4,19188.4094790954,7792.10009765625,32210.4032063402,630113.097409541,119,57
MP_010824_AVOC_C3.D,11.8805906985025,"Methyl salicylate, O-ethoxycarbonyl-",62.6018258515603,True,C11H12O5,34521.5949338964,20901.3140690455,45131.9577794639,537111.104077457,133,120
11062023_MM_T1.D,11.9071291791063,Naphthalene,69.6094922197018,True,C10H8,98637.2260300574,51212.1053967895,98637.2260300574,294372.679063971,128.03,128.03
11062023_MM_T2.D,11.9078074387197,Naphthalene,69.1853914708341,True,C10H8,114424.775178981,56566.7885320446,114424.775178981,315164.673096728,128.03,128.03
MP_010824_AVOC_T1.D,11.9421485952611,Decanal,98.6164021519697,True,C10H20O,40049.0980472704,26328.8198380632,92216.3854336007,1096741.62071331,44,57
MP_010824_AVOC_T2.D,11.9456427668002,Decanal,98.6484895763931,True,C10H20O,49705.4104502855,31340.3856740397,115110.133172348,1340200.23211405,44,57.08
MP_010824_AVOC_T3.D,11.9458084403215,Decanal,98.4572224380631,True,C10H20O,44162.583254512,28136.1417179931,65674.0616750648,769851.497183304,82,57
MP_010824_AVOC_C1.D,11.9466687442183,Decanal,98.3860015792237,True,C10H20O,64072.575070382,40292.093981745,150318.006365507,1733651.3238505,44,57
MP_010824_AVOC_CC1.D,11.9471982836362,Decanal,98.3312964642419,True,C10H20O,105777.690677532,68181.4057887611,160348.371263619,1864567.84568723,82,57
MP_010824_AVOC_T4.D,11.94754528136,Decanal,98.1858143268018,True,C10H20O,59204.0654896103,37746.9369480184,138579.355504979,1597589.57528099,44,57.08
MP_010824_AVOC_C3.D,11.9485418314278,Decanal,98.2472051037692,True,C10H20O,124002.73641022,77157.7194414575,180123.933644661,2070576.898476,55.07,57.08
MP_010824_AVOC_C2.D,11.9490089241704,Decanal,98.3767249286032,True,C10H20O,74163.2733887234,47154.4338603025,182001.363619012,2037149.86847307,44,57.08
11062023_MP_C3.D,11.9758265387651,"Hexane, 3,3-dimethyl-",90.6541261115856,True,C8H18,8290.6991483343,5296.83600235022,8290.6991483343,30902.4465684529,57.06,57.06
11062023_MP_T3.D,11.9760431987205,"Sulfurous acid, 2-ethylhexyl hexyl ester",89.9775074546744,True,C14H30O3S,10707.8198792019,6669.9649196323,16211.9861759689,61980.4978654229,71.08,57.07
11062023_MM_C3.D,11.976045675399,"Octane, 2,4,6-trimethyl-",85.2566046880608,True,C11H24,8897.92062150349,5882.86445846387,8897.92062150349,32380.0621456692,57,57
11062023_MM_C3.D,11.9763423542517,"Undecane, 2,4-dimethyl-",79.4787756252159,True,C13H28,687.979898117065,359.410614013672,8897.92062150349,48138.4765815456,129.99,57.07
11062023_MM_T2.D,11.976712193326,Dodecane,96.0270232222512,True,C12H26,151917.81675431,85791.7491035895,151917.81675431,588793.725541386,57,57
11062023_MP_T2.D,11.9768509397994,Dodecane,96.6987071844038,True,C12H26,30453.6489691914,17999.2785491474,41388.1348313196,181904.377932795,71.08,57.07
11062023_MM_T1.D,11.9770169390644,Dodecane,97.4235097532447,True,C12H26,82472.6415119708,53275.6853619626,115419.43897551,530042.410215046,71.08,57.07
11062023_MM_C2.D,11.9786453854995,"Octane, 2,4,6-trimethyl-",87.0940090726757,True,C11H24,897.483377014193,598.13525390625,12632.0661870582,44530.7092318251,170,57
MP_010824_AVOC_C3.D,12.0454685740942,"Undecane, 2,6-dimethyl-",81.8893841407943,True,C13H28,72979.2206051788,46147.9219872234,72979.2206051788,336024.627118341,57,57
11062023_MP_T1.D,12.0863758411561,Decanal,91.1637468719158,True,C10H20O,490.653448760973,345.356964111328,7268.06258500161,67518.1481230809,66.03,57.06
11062023_MM_T3.D,12.0864646803122,Decanal,96.1181173546353,True,C10H20O,16839.6309964595,10304.3864712897,16839.6309964595,195166.270984223,57.07,57.07
11062023_MP_C3.D,12.0866292634547,Decanal,97.3221821276607,True,C10H20O,30500.7490901562,19215.4558483157,30500.7490901562,355275.024451957,57,57
11062023_MP_T3.D,12.0867192690152,Decanal,96.8374925751508,True,C10H20O,12630.2747882519,7659.47560388339,26613.158062701,313153.912500133,81,57
11062023_MP_C1.D,12.0868986856934,Decanal,94.7333833211731,True,C10H20O,9099.36408975332,5627.31290288301,12716.6963588807,142608.758236448,55,57
11062023_MP_T2.D,12.0869270292598,Decanal,98.5694039786172,True,C10H20O,24057.6273771765,14871.595316343,36179.6623643823,418551.561743363,82,57
11062023_MM_C3.D,12.0869640709951,Decanal,97.5990213028477,True,C10H20O,26539.5962846272,16682.5618433741,26539.5962846272,312172.431626216,57,57
11062023_MM_T1.D,12.0871429047287,Decanal,98.0331420074496,True,C10H20O,37373.1897232999,23136.3546056272,86464.1272064734,1022114.39512276,43.99,57.07
11062023_MM_T2.D,12.0871874391229,Decanal,97.7806288939224,True,C10H20O,61308.6705160803,38560.9165205198,103569.785214251,1081675.50433918,82.07,57.07
11062023_MM_C2.D,12.0872968041197,Decanal,96.0231326294612,True,C10H20O,12616.2238581818,7728.92766421364,18001.1864204243,200905.702766555,55.05,57.07
11062023_MP_C2.D,12.0873505132512,Decanal,97.4121955068561,True,C10H20O,13626.8891411684,8549.96881713251,18776.9174470382,220019.18657345,41,57
11062023_MM_C1.D,12.0902025731156,Decanal,94.7668445140172,True,C10H20O,692.123151168833,427.687957763672,10065.4669936408,91746.8391140458,66,57
MP_010824_AVOC_C3.D,12.2083819297049,"Ethanol, 2-phenoxy-",67.4475562211471,True,C8H10O2,68516.4720031437,35182.5943796889,68516.4720031437,297213.940826549,94.04,94.04
MP_010824_AVOC_C3.D,12.2866818801358,"Cyclooctane, methyl-",54.8722286860932,True,C9H18,17883.9636727363,9230.05667054198,41818.3283935615,420012.097379449,133,55
MP_010824_AVOC_T4.D,12.3603481928981,"1,2-Benzisothiazole",85.8232575009836,True,C7H5NS,176146.239056999,94445.2671460362,176146.239056999,332653.43558845,135,135
MP_010824_AVOC_C3.D,12.3613186861146,"Thieno[2,3-c]pyridine",86.493305635382,True,C7H5NS,252570.433065037,137263.470022673,252570.433065037,490056.486808641,135,135
MP_010824_AVOC_C2.D,12.361673387152,"Thieno[2,3-c]pyridine",87.0270413730452,True,C7H5NS,251534.685516013,136893.406330729,251534.685516013,481777.518983745,135.07,135.07
MP_010824_AVOC_C3.D,12.4618014488665,"1,2,3-Propanetriol, 1-acetate",78.4051431229087,True,C5H10O4,86525.8165889731,44606.6533817176,117680.392342808,276403.255201576,103.06,43.08
11062023_MM_T3.D,12.4654346031876,5-Amino-2-methoxyphenol,77.3471651252892,True,C7H9NO2,13469.5230377272,6794.38232421875,13469.5230377272,36814.482479741,139.02,139.02
11062023_MP_C3.D,12.4657111603346,"1H-Pyrrole-2,5-dione, 3-ethyl-4-methyl-",83.5659955484125,True,C7H9NO2,6224.27462104167,3319.42315035324,13140.9583905028,36519.2343049003,67.01,139.03
11062023_MM_C3.D,12.4657265920855,"1H-Pyrrole-2,5-dione, 3-ethyl-4-methyl-",81.5262302315385,True,C7H9NO2,15052.5254242553,7996.55224609375,15052.5254242553,41432.6262019329,139.03,139.03
11062023_MP_T3.D,12.465941409254,"1H-Pyrrole-2,5-dione, 3-ethyl-4-methyl-",67.2658613384707,True,C7H9NO2,6391.0593406296,3046.58447265625,9003.48463679482,69139.2888651862,135,139
MP_010824_AVOC_C2.D,12.4667338642972,"Glycerol 1,2-diacetate",56.3243813126225,True,C7H12O5,26615.5265628218,15076.5664439763,112745.158489924,500787.253746796,141.14,43.08
MP_010824_AVOC_C3.D,12.5229491484689,"Glycerol 1,2-diacetate",64.8906625670704,True,C7H12O5,56187.001957398,21359.2130192595,132376.375572139,641293.29110939,103.06,43.08
MP_010824_AVOC_C3.D,12.5677136470955,17.47 Cumin aldehyde,57.7566458102443,True,C10H12O,44963.284729735,20150.1393755353,44963.284729735,463268.279890877,94,94
MP_010824_AVOC_T3.D,12.6523789277115,Caprolactam,91.4121836062899,True,C6H11NO,85236.8089778486,33280.1551924376,85236.8089778486,479319.98707273,113.12,113.12
MP_010824_AVOC_C1.D,12.6637185884151,Caprolactam,85.6620270892127,True,C6H11NO,100634.65573765,40284.8108507683,100634.65573765,628641.076338007,113.12,113.12
MP_010824_AVOC_T2.D,12.6680111362942,"1,6-Octadien-3-ol, 3,7-dimethyl-, formate",85.2422875375005,True,C11H18O2,36297.4576511433,23612.8268049753,36297.4576511433,499587.039024626,93.07,93.07
MP_010824_AVOC_C1.D,12.668601366949,.beta.-Ocimene,86.8712747464731,True,C10H16,63449.7169570636,41056.9106321564,63449.7169570636,316180.771186389,93,93
MP_010824_AVOC_CC1.D,12.6687559433557,"1,6-Octadien-3-ol, 3,7-dimethyl-, formate",89.954408504463,True,C11H18O2,70027.5879556548,45917.543915726,70027.5879556548,419022.323954963,93,93
MP_010824_AVOC_T2.D,12.6690758984786,Caprolactam,79.416563699834,True,C6H11NO,36297.4576511433,23612.8268049753,113995.859634793,809503.828773796,93,113
MP_010824_AVOC_T4.D,12.6690772977343,.beta.-Ocimene,77.7792474880812,True,C10H16,47553.3677202192,30819.8779494929,47553.3677202192,279772.492468533,93.06,93.06
MP_010824_AVOC_C2.D,12.66995631009,.beta.-Ocimene,77.6576359211484,True,C10H16,72846.3798210418,47299.7761297965,72846.3798210418,379797.17519182,93,93
MP_010824_AVOC_C3.D,12.6702173918464,.beta.-Ocimene,83.4596637950262,True,C10H16,55124.7659300646,35917.201819763,55124.7659300646,226063.333259457,93,93
MP_010824_AVOC_CC1.D,12.6731402369797,Caprolactam,85.1222850472981,True,C6H11NO,115841.404170884,44202.9830333552,115841.404170884,568962.009740744,113,113
MP_010824_AVOC_T4.D,12.6862176304972,Caprolactam,87.279411222445,True,C6H11NO,115350.106719674,40390.6867866554,179542.947251384,849554.460680186,85,113
MP_010824_AVOC_T4.D,12.6864377785745,"Piperidine-2,5-dione",79.1979121059149,True,C5H7NO2,115350.106719674,40390.6867866554,179542.947251384,652410.813933043,85.1,113.12
MP_010824_AVOC_C3.D,12.7057215006486,Caprolactam,88.3929995369756,True,C6H11NO,197672.744691961,60855.7969145589,261802.146611676,1362027.77822814,55,113
MP_010824_AVOC_C2.D,12.7067311048983,Caprolactam,86.1729295288386,True,C6H11NO,251161.424137549,75978.2105463663,251161.424137549,1260935.67834923,113.12,113.12
MP_010824_AVOC_C3.D,12.7694983390691,"Cyclohexanol, 2-methyl-3-(1-methylethenyl)-, acetate, (1.alpha.,2.alpha.,3.alpha.)-",62.7570015519125,True,C12H20O2,48730.8339657256,26298.1502885245,48730.8339657256,344240.180660059,85,85
11062023_MP_C3.D,12.7778253593924,Caprolactam,89.0399991582496,True,C6H11NO,7686.73026884095,2161.09248742719,17784.0601232528,71073.2223307727,84.08,113.1
11062023_MM_C3.D,12.780786964143,Caprolactam,86.023320357066,True,C6H11NO,11072.6004803396,3418.89119146696,16046.1023609837,67856.1545533703,55,113
11062023_MP_T2.D,12.7827025829243,Caprolactam,96.5195053448379,True,C6H11NO,28626.024609436,11759.712890625,68407.4225078219,364795.236452202,30,113
MP_010824_AVOC_T3.D,12.7896634096952,Nonanoic acid,94.769984058956,True,C9H18O2,106768.515053501,38700.2399962337,105185.798608336,749458.285064444,73,60
MP_010824_AVOC_C1.D,12.8017714696879,Nonanoic acid,84.106566409133,True,C9H18O2,148883.399732709,49999.5401597154,148883.399732709,846430.072409869,60,60
11062023_MM_T2.D,12.8092768646786,.beta.-Ocimene,78.9326538530441,True,C10H16,38940.6098803102,24557.4012250565,38940.6098803102,214935.217757011,93,93
11062023_MM_T1.D,12.8185709937626,Caprolactam,96.9596460604492,True,C6H11NO,166448.746872221,49373.0014302011,252485.211853338,1428173.26821603,85.09,113.11
MP_010824_AVOC_T4.D,12.819710133008,Nonanoic acid,93.0348322744566,True,C9H18O2,205654.842441291,63947.6961093568,201297.107342711,1309437.92496463,73,60
MP_010824_AVOC_T2.D,12.8210630940992,Nonanoic acid,92.6476121180806,True,C9H18O2,190379.945318766,49358.772327313,190379.945318766,1204758.18822687,60.03,60.03
MP_010824_AVOC_CC1.D,12.8215939898128,Nonanoic acid,93.9279070453588,True,C9H18O2,90869.6264723066,27354.9636830236,227274.129864395,1483809.90788084,129.07,60.03
11062023_MM_T2.D,12.8243251436678,Caprolactam,87.6116583239724,True,C6H11NO,302030.686125503,84645.6120534698,302030.686125503,2093085.17679571,113,113
MP_010824_AVOC_C3.D,12.8427989563808,Nonanoic acid,93.4137289210762,True,C9H18O2,288826.046315351,81878.7922836275,284613.143627906,1829522.84693849,73.06,60.03
MP_010824_AVOC_C2.D,12.8482468390549,Nonanoic acid,92.0277898215267,True,C9H18O2,340205.980774606,86021.6695534504,327833.734579474,2371470.24365797,73,60
MP_010824_AVOC_T4.D,12.8655479599409,"Ethanone, 1-(4-ethylphenyl)-",77.1673863747751,True,C10H12O,30380.2336504976,17507.2734375,95649.672514322,312207.229051696,148,133
MP_010824_AVOC_C3.D,12.866138919232,"Ethanone, 1-(4-ethylphenyl)-",75.0752754401595,True,C10H12O,85831.6620194198,52912.1733434171,85831.6620194198,286554.555055895,133,133
11062023_MM_C1.D,12.8663357724451,Nonanoic acid,70.7466791305822,True,C9H18O2,1426.46715821075,540.209777832031,5556.46581375119,53299.0535061617,129.02,60
MP_010824_AVOC_T3.D,12.8672986445578,"Ethanone, 1-(4-ethylphenyl)-",78.5161515465367,True,C10H12O,64441.9729855475,36878.6488661598,64441.9729855475,266964.454607571,132.99,132.99
11062023_MM_T3.D,12.8673320351063,Nonanoic acid,67.6603175289532,True,C9H18O2,9619.42984197228,3070.23608398438,9619.42984197228,115173.837675614,60.01,60.01
MP_010824_AVOC_T4.D,12.867574405639,3-Isopropylbenzaldehyde,72.47993120635,True,C10H12O,48095.2450336918,30919.3966087431,95649.672514322,548616.293153081,119.07,133.08
MP_010824_AVOC_C1.D,12.8710156984838,3-Isopropylbenzaldehyde,68.4319272799331,True,C10H12O,62243.8146541273,36547.7057031251,62243.8146541273,458652.114131781,133,133
MP_010824_AVOC_CC1.D,12.8711740817361,3-Isopropylbenzaldehyde,64.5908398358338,True,C10H12O,45991.455170783,29367.376048033,57756.7304077688,481415.189885918,119,133
11062023_MP_C1.D,12.8718805966397,Nonanoic acid,80.6260610454412,True,C9H18O2,3777.15933014312,1840.64823679544,11544.2972051773,61323.907478091,55,60
11062023_MP_C2.D,12.8744660931267,Nonanoic acid,74.8452541426522,True,C9H18O2,3607.12857486118,1959.89484189595,13711.0628343201,62631.5093588426,41.05,60
MP_010824_AVOC_C2.D,12.8758355952847,"Benzene, 1-ethyl-4-(1-methylethyl)-",62.1086161162613,True,C11H16,71411.6944191115,44807.1048142848,71411.6944191115,684397.894054811,119.08,119.08
11062023_MM_C3.D,12.8800490675802,Nonanoic acid,84.1145607455832,True,C9H18O2,694.468025451654,327.601745605469,19929.4511643372,144506.693921946,130,73
MP_010824_AVOC_C3.D,12.8815203076529,"1,3-Benzenediol, O-(2,6-difluorobenzoyl)-O'-(2-methylbenzoyl)-",63.1478047378556,True,C21H14F2O4,62192.6488575452,39006.2524090306,62192.6488575452,252224.103731933,119,119
11062023_MP_C3.D,12.886814389342,Nonanoic acid,86.1604185333902,True,C9H18O2,29033.1494806397,11788.334484481,29033.1494806397,255957.246796927,73,73
11062023_MP_T2.D,12.8903925250179,Nonanoic acid,85.0036652038322,True,C9H18O2,26711.3022600799,11509.9056975687,26711.3022600799,169630.646043132,73.04,73.04
11062023_MP_C3.D,12.9097774392108,"Bicyclo[3.1.1]heptan-3-ol, 2,6,6-trimethyl-, [1R-(1.alpha.,2.beta.,3.alpha.,5.alpha.)]-",57.9345664762854,True,C10H18O,8756.14764532834,3825.23400631501,8756.14764532834,122971.930066214,70,70
11062023_MP_C3.D,12.9103583971589,"2-Decenal, (E)-",54.8978965475294,True,C10H18O,8756.14764532834,3825.23400631501,8756.14764532834,83453.9059992592,70.07,70.07
11062023_MP_T1.D,12.9107056052658,4-Nonanol,66.2237063600262,True,C9H20O,337.974285087603,318.822906494141,11679.2281992475,46201.5633173427,79.97,73.02
11062023_MP_T1.D,12.9122183284526,"Heptane, 4-chloro-",79.2007892737408,True,C7H15Cl,337.974285087603,318.822906494141,4795.99928834563,19630.0120340682,79.97,70.07
11062023_MP_C2.D,12.913276620872,"2-Decenal, (E)-",94.6705750692907,True,C10H18O,7632.11036181122,4192.32949503838,10531.0159453159,112887.151183694,41.05,70.07
11062023_MM_T2.D,12.915362908628,"1-Decanol, 10-[(tetrahydro-2H-pyran-2-yl)oxy]-",77.6030286706925,True,C15H30O3,25876.8636516331,12637.8587104067,25876.8636516331,417873.632116672,85,85
11062023_MM_T1.D,12.9167879561465,Nonanoic acid,90.5835712164003,True,C9H18O2,70406.249602963,28524.4181126632,69412.4572295412,565707.199769647,73,60
11062023_MM_T2.D,12.9276925573066,Nonanoic acid,90.9346196938213,True,C9H18O2,91160.4592845143,35858.3156849589,95323.4409240333,797374.334351673,60,73
MP_010824_AVOC_T2.D,13.0100407039591,"Dodecane, 4,6-dimethyl-",90.0522139036442,True,C14H30,84710.0417944057,57125.9376486696,121230.533184594,604580.502549466,85.1,71.09
11062023_MP_T3.D,13.0105589998659,m-Ethylacetophenone,90.7659262786479,True,C10H12O,37945.5062968376,20791.470703125,37945.5062968376,84747.3868703915,133,133
11062023_MM_T3.D,13.010608364766,m-Ethylacetophenone,88.8120470536404,True,C10H12O,458.81769357302,320.477020263672,23196.8736022419,51019.2175472343,90,133
11062023_MP_C2.D,13.0108425245542,"Ethanone, 1-(4-ethylphenyl)-",87.3356198577864,True,C10H12O,383.098701454179,317.215240478516,19595.3998353809,43946.4054255783,90,133
11062023_MP_C3.D,13.0109552784453,m-Ethylacetophenone,77.9367282927641,True,C10H12O,18211.1152335203,9876.7822265625,18211.1152335203,36137.0068009635,132.96,132.96
MP_010824_AVOC_T3.D,13.0109599370593,"Undecane, 3,8-dimethyl-",90.8718690960955,True,C13H28,63318.1267437834,41733.7175508278,63318.1267437834,316839.118833864,71,71
11062023_MM_C2.D,13.0111385105036,"Ethanone, 1-(4-ethylphenyl)-",85.5009760750144,True,C10H12O,24511.5038612217,13063.873046875,24511.5038612217,50044.4006121479,132.95,132.95
MP_010824_AVOC_C1.D,13.0111431111346,"Dodecane, 4,6-dimethyl-",91.0307365773582,True,C14H30,104598.248973052,68406.686312156,144315.097268298,736520.846904248,85,71
MP_010824_AVOC_T4.D,13.0112395864163,"Dodecane, 4,6-dimethyl-",90.7666128776455,True,C14H30,125128.758362025,83002.3262344569,171125.992696958,877699.510540924,85.1,71.09
MP_010824_AVOC_CC1.D,13.0112451022311,"Dodecane, 4,6-dimethyl-",90.887381661455,True,C14H30,173556.808647923,110459.910231878,173556.808647923,868663.406777492,71.09,71.09
11062023_MP_C1.D,13.0114652032961,"Ethanone, 1-(4-ethylphenyl)-",86.8837074527292,True,C10H12O,303.611975318903,227.695343017578,17956.4374166489,37343.0451759348,90,133
11062023_MM_C1.D,13.011713383986,"Ethanone, 1-(4-ethylphenyl)-",86.2976432034675,True,C10H12O,22952.2763346103,12371.7350598853,22952.2763346103,49111.1249497311,132.95,132.95
MP_010824_AVOC_C3.D,13.0119751555467,"Dodecane, 4,6-dimethyl-",90.7983630461524,True,C14H30,227863.279234533,151871.409166286,227863.279234533,1166471.78104346,71.09,71.09
MP_010824_AVOC_C2.D,13.0122607181002,"Dodecane, 4,6-dimethyl-",90.8237983346615,True,C14H30,218739.318303822,139755.13948982,260951.831369782,1320629.60781424,57.08,71.09
11062023_MM_T2.D,13.0142600817269,"Ethanone, 1-(3,4-dimethylphenyl)-",70.408278293185,True,C10H12O,23404.8565011894,14162.677843983,49346.5364518633,318151.342238937,119,133
MP_010824_AVOC_T4.D,13.1411839899571,"Ethanone, 1-(3,4-dimethylphenyl)-",74.8458111182585,True,C10H12O,63494.0266628856,34827.0060301896,63494.0266628856,442286.030602882,133.08,133.08
MP_010824_AVOC_C3.D,13.1457120912926,"Ethanone, 1-(3,4-dimethylphenyl)-",75.6443836923763,True,C10H12O,61020.6776530158,33295.7919183892,61020.6776530158,377932.895088898,133,133
11062023_MM_T3.D,13.150989319617,"Undecane, 3,7-dimethyl-",88.9154792849503,True,C13H28,18113.9539898609,11519.7361030881,21903.1706684349,105855.652512765,57.07,71.08
11062023_MP_T3.D,13.151133391008,"Dodecane, 4,6-dimethyl-",90.7126709973497,True,C14H30,36388.2969878447,23188.9527595046,36388.2969878447,186745.558159842,71.08,71.08
11062023_MP_C1.D,13.1514978359448,"Dodecane, 4,6-dimethyl-",88.9830190066867,True,C14H30,18069.3278566307,11234.2129208938,25189.9276341202,127808.037634979,85,71
11062023_MM_C3.D,13.1515176024436,"Dodecane, 4,6-dimethyl-",90.4629107943535,True,C14H30,30352.8241073512,19456.2770351537,30352.8241073512,152849.958750242,71.07,71.07
11062023_MM_C2.D,13.1515564500918,"Dodecane, 4,6-dimethyl-",91.7733176626386,True,C14H30,18909.9904375233,12306.4233745396,22147.9050198583,106856.318065369,57,71
11062023_MP_C3.D,13.1515857147028,"Dodecane, 4,6-dimethyl-",90.7438270839729,True,C14H30,345.652937591571,315.427490234375,59157.4381055116,304814.511114849,212.27,71.08
11062023_MM_C1.D,13.1516318695337,"Undecane, 3,7-dimethyl-",86.7177545719012,True,C13H28,10538.7372795104,6385.85546875,14764.5101942824,68846.1623352112,85,71
11062023_MM_T1.D,13.1516948563207,"Dodecane, 4,6-dimethyl-",91.4550103081718,True,C14H30,59289.8739357965,37544.9408368535,83488.893089322,437361.632865591,85.09,71.08
11062023_MP_T2.D,13.1517501916748,"Dodecane, 4,6-dimethyl-",90.3053818454102,True,C14H30,247.897097129831,247.493759155273,47559.075653958,238418.497086532,212,71
11062023_MM_T2.D,13.1517594341347,"Dodecane, 4,6-dimethyl-",90.3593580525009,True,C14H30,70859.6972486523,44430.4720498715,101991.571215525,506788.33493455,85.09,71.08
11062023_MP_T1.D,13.1519947747513,"Dodecane, 4,6-dimethyl-",91.0724248331926,True,C14H30,20314.1271187962,12355.2771977541,24273.6047140041,119463.478376769,57,71
11062023_MP_C2.D,13.1521174303093,"Dodecane, 4,6-dimethyl-",90.5709403627115,True,C14H30,51757.1401821521,32585.2667819218,51757.1401821521,261642.495587036,71.08,71.08
MP_010824_AVOC_C3.D,13.2071726883543,2-Undecanone,73.3191109006832,True,C11H22O,33043.7124671609,21200.0777787119,46070.9930614402,281807.477333793,71.09,57.08
MP_010824_AVOC_T4.D,13.2075543321658,"Heptadecane, 2,6,10,15-tetramethyl-",68.6334539389806,True,C21H44,22749.7835832458,14990.9974525734,31887.6036743324,505137.694328744,71.09,57.08
MP_010824_AVOC_T4.D,13.2713423460846,20.19 Tridecane,77.8002308803243,True,C13H28,50671.0870796161,29487.1523227011,57121.1848519505,671575.615523816,82,57
MP_010824_AVOC_C3.D,13.2714554143045,Tridecane,91.1936877431964,True,C13H28,50327.0394054834,34859.9320751137,78026.1910738481,340229.780060569,71,57
MP_010824_AVOC_C1.D,13.2714773173265,19.85  Cyclohexanol acetate<cis-2-tert-butyl->,80.5749054663693,True,C12H22O2,45055.9750346699,26225.4293981116,61827.3659905749,562117.551397917,82.08,43.08
MP_010824_AVOC_C2.D,13.2716397881287,Tridecane,92.9504620674755,True,C13H28,81713.1514343473,54073.3383924649,81713.1514343473,387130.518482435,57.08,57.08
11062023_MP_C3.D,13.2727927926471,"4-Ethylbenzoic acid, 2-tetrahydrofurylmethyl ester",55.1076932616848,True,C14H18O3,11300.4547648849,6068.72509765625,11300.4547648849,66023.8667370078,133,133
11062023_MP_C2.D,13.2729424415777,"4-Ethylbenzoic acid, 2-tetrahydrofurylmethyl ester",57.9958682541001,True,C14H18O3,8026.84824802393,4373.1103515625,10572.1636035767,72842.097671361,71.08,132.96
11062023_MP_T3.D,13.2885912520517,"Ethanone, 1-(4-ethylphenyl)-",75.7818945420678,True,C10H12O,20351.3710061419,10630.146484375,20351.3710061419,85835.7214402297,133,133
MP_010824_AVOC_C3.D,13.3047088422023,ortho tert-Butyl cyclohexyl acetate,84.3787425310613,True,C12H22O2,35739.3624426529,20554.5446361207,66351.7955334606,351654.08581811,67.06,82.08
MP_010824_AVOC_C2.D,13.3056703172999,ortho tert-Butyl cyclohexyl acetate,75.5160912142577,True,C12H22O2,75909.8926070457,44368.2013448959,82296.6610077048,555015.256253776,82.08,57.08
11062023_MM_T2.D,13.349081423962,"Tetradecane, 2,6,10-trimethyl-",65.3366376114413,True,C17H36,32329.9371924422,17066.4325264554,20668.7267409192,545479.169423494,133.07,57.07
MP_010824_AVOC_C3.D,13.3853468054049,Ethyl di-N-butylamine,53.2624094694335,True,C10H23N,74639.8068126368,41160.7515978147,74639.8068126368,255335.433201642,72,72
MP_010824_AVOC_C2.D,13.4035245288744,(Z)-Non-3-en-1-yl 2-methylbutanoate,70.785279337483,True,C14H26O2,31074.6251098445,13790.358503293,70654.0666142667,656037.058755939,44,57.08
MP_010824_AVOC_CC1.D,13.406294748534,cis-3-Hexenyl-.alpha.-methylbutyrate,66.2832978893437,True,C11H20O2,57537.8544455008,28913.752366592,72547.1517337744,433204.231184743,82,57
MP_010824_AVOC_T1.D,13.4085078242319,"Acetic acid, nonyl ester",96.8126633079329,True,C11H22O2,80550.9577590893,49315.7248984224,160315.016436344,1112528.24103767,70,43
MP_010824_AVOC_T2.D,13.410703010173,"Acetic acid, nonyl ester",96.5583837910448,True,C11H22O2,73029.527567001,42546.6166838789,143032.743352428,1064807.19579946,70,43
MP_010824_AVOC_C3.D,13.4107054511573,1H-Tetrazol-5-amine,60.8002371910741,True,CH3N5,76311.3356514312,36592.3465665785,97796.2320107553,328029.068945713,82.08,57.08
MP_010824_AVOC_C2.D,13.4118121947641,"Acetic acid, nonyl ester",91.7675045013401,True,C11H22O2,108442.899644453,60431.5869276127,191971.156689793,1587854.75776493,56.08,43.08
MP_010824_AVOC_C1.D,13.4121818838448,"Acetic acid, nonyl ester",96.2731703986207,True,C11H22O2,97265.9572912538,58468.3750378361,196875.174832002,1396678.94945611,70,43
MP_010824_AVOC_CC1.D,13.4123255631738,"Acetic acid, nonyl ester",94.1915590507375,True,C11H22O2,112469.422244399,65023.2366348565,205232.976431351,1470740.78159005,56.08,43.08
MP_010824_AVOC_T4.D,13.4123330982627,"Acetic acid, nonyl ester",96.7219984506658,True,C11H22O2,68889.7823570221,41359.1135261312,192501.93523291,1330311.69036579,98,43
MP_010824_AVOC_T3.D,13.4129110362708,"Acetic acid, nonyl ester",97.2556197973892,True,C11H22O2,90879.5649282429,56703.7976531452,162677.116086595,1117967.68232133,56,43
MP_010824_AVOC_C3.D,13.4151320845663,"Acetic acid, nonyl ester",96.307744989924,True,C11H22O2,187338.920162914,110386.210042492,337675.627869513,2374136.44177371,56.08,43.08
11062023_MM_T2.D,13.4472264831358,19.85  Cyclohexanol acetate<cis-2-tert-butyl->,79.3895223554128,True,C12H22O2,131.967651367196,176.214202880859,42412.550226034,484419.295380944,270.98,82.07
11062023_MM_T1.D,13.4472448042227,ortho tert-Butyl cyclohexyl acetate,80.4387720771916,True,C12H22O2,39180.8806543802,22072.483364277,39180.8806543802,399089.673111794,82.07,82.07
11062023_MP_C3.D,13.4595929983612,Hexadecane,80.7924828681769,True,C16H34,4716.2144382994,3202.49582312519,6393.4470754129,38663.0422097733,85,71
11062023_MP_C3.D,13.4601918820775,"Undecane, 3,8-dimethyl-",85.5618055969811,True,C13H28,4716.2144382994,3202.49582312519,6393.4470754129,31395.5831256845,85.09,71.08
